[19-02-20 11:07:31]: {"step":52,"load_imbalance": 5.67863,"skewness": -0.0929937,"loads": [0.00390563, 0.00418282, 0.00403413, 0.00376041, 0.0042032, 0.00413353, 0.00399789, 0.00389527, 0.00420717, 0.00406185, 0.00396117, 0.00417616, 0.00390435, 0.00416224, 0.00399823, 0.0040322, 0.00375716, 0.0039176, 0.0042142, 0.00397083, 0.00395727, 0.00405395, 0.00390333, 0.00406349, 0.00390245, 0.00379997, 0.0038747, 0.00388281, 0.00421769, 0.00411337, 0.00368306, 0.0037856],"slopes":[2.08695e-06, 2.49799e-06, 1.97007e-06, -3.28114e-06, 2.62791e-06, 8.54544e-06, 2.72556e-06, 3.439e-06, 4.27109e-06, 1.57026e-06, 9.98145e-07, 3.65223e-06, 1.15368e-06, 7.35112e-06, -2.64682e-07, 6.58305e-06, -5.42323e-06, 7.27209e-06, -2.28244e-06, 2.62526e-06, 4.932e-06, -2.07471e-06, -4.41708e-06, 2.7955e-06, 6.41425e-06, 5.30286e-06, 5.23529e-06, 3.53185e-06, 6.35115e-07, 1.77361e-06, 2.77194e-06, 2.62139e-06]}
[19-02-20 11:07:31]: {"step":53,"load_imbalance": 5.67819,"skewness": -0.0773787,"loads": [0.00391063, 0.00420875, 0.00403427, 0.00376602, 0.00419484, 0.0041167, 0.00400726, 0.00388061, 0.00420636, 0.00407443, 0.00396691, 0.00417086, 0.00390471, 0.00417121, 0.0040019, 0.00403112, 0.00376932, 0.00391275, 0.00419631, 0.00397521, 0.0039412, 0.00408275, 0.00390822, 0.0040746, 0.00390853, 0.00381794, 0.0038692, 0.00388868, 0.00422184, 0.00413623, 0.00369181, 0.00379878],"slopes":[-2.87406e-06, 4.38653e-06, 5.25964e-07, -3.64305e-06, 9.34489e-07, 5.19766e-06, 3.2628e-06, 1.47945e-06, 3.22051e-06, 1.85003e-06, 3.9353e-07, 5.54882e-07, -1.09058e-07, 6.78664e-06, 1.10506e-06, 5.64801e-06, -1.79731e-06, 5.00954e-06, -7.01891e-06, 1.72788e-06, 2.73567e-06, 2.44738e-06, -1.60919e-06, 5.61997e-06, 4.88311e-06, 6.07125e-06, 3.30182e-06, 2.43494e-06, 1.50688e-06, 3.95374e-06, 3.45111e-06, 4.43119e-06]}
[19-02-20 11:07:31]: {"step":54,"load_imbalance": 6.20306,"skewness": -0.0851591,"loads": [0.00393562, 0.004206, 0.00401908, 0.00377746, 0.0042029, 0.00411414, 0.0039965, 0.00387957, 0.00419054, 0.0040554, 0.00397222, 0.00417918, 0.00390696, 0.00417909, 0.00397917, 0.00401241, 0.00375547, 0.00390414, 0.00423707, 0.003987, 0.00392529, 0.00406926, 0.00392626, 0.00407142, 0.00389671, 0.00378932, 0.00385916, 0.00387551, 0.00421386, 0.00412305, 0.00366687, 0.00376048],"slopes":[-3.11354e-07, 3.90578e-06, -2.13196e-06, -1.59315e-06, 1.46847e-06, 3.13276e-06, 1.41223e-06, 5.58953e-07, 1.99489e-07, -1.05293e-06, 9.22728e-07, 7.80089e-07, -1.33086e-07, 6.78201e-06, -1.90731e-06, 1.90163e-06, -2.48244e-06, 2.41684e-06, -1.54566e-06, 2.90908e-06, -5.56359e-07, 1.4626e-06, 1.99926e-06, 5.16956e-06, 2.0597e-06, 1.33389e-06, 8.44137e-07, -1.0818e-07, 4.00948e-07, 2.12815e-06, -4.107e-07, -1.15714e-06]}
[19-02-20 11:07:31]: {"step":55,"load_imbalance": 6.48124,"skewness": -0.0158315,"loads": [0.00392416, 0.00419672, 0.00402204, 0.00377299, 0.00416285, 0.00409247, 0.00397706, 0.00388284, 0.00419154, 0.00407408, 0.00396628, 0.00415427, 0.00390586, 0.00414778, 0.00398892, 0.00400451, 0.00376096, 0.00388759, 0.00422223, 0.00394846, 0.00393354, 0.00405158, 0.00389381, 0.00404152, 0.0038953, 0.00379858, 0.00386059, 0.00389335, 0.00424145, 0.00412827, 0.00367696, 0.00376655],"slopes":[-5.90043e-07, 2.3215e-06, -2.53578e-06, -1.16831e-06, -2.7884e-06, -2.62051e-07, -1.48285e-06, 5.2036e-07, -7.93204e-07, 2.37986e-08, 3.77285e-07, -1.89175e-06, -2.45254e-07, 2.69866e-06, -1.73451e-06, -4.86034e-07, -1.87357e-06, -5.41098e-07, -1.01549e-06, -1.11029e-06, -7.88431e-07, -9.39921e-07, -4.03412e-07, 1.25083e-06, 6.80381e-07, 4.91522e-07, 2.92701e-08, 9.06277e-07, 2.91873e-06, 1.80803e-06, -6.64399e-07, -2.378e-06]}
[19-02-20 11:07:31]: {"step":56,"load_imbalance": 6.17769,"skewness": -0.079705,"loads": [0.0039101, 0.00420361, 0.00404609, 0.00376984, 0.00418456, 0.0041211, 0.00400548, 0.00388896, 0.00419817, 0.00407846, 0.00397047, 0.00417642, 0.00390937, 0.00415918, 0.00399129, 0.00404027, 0.00375988, 0.00390882, 0.00421413, 0.00399477, 0.00393082, 0.00407059, 0.00391584, 0.00408564, 0.0039026, 0.0038291, 0.00385591, 0.00389752, 0.00424274, 0.00413018, 0.00369735, 0.00377924],"slopes":[-1.82891e-06, 2.04267e-06, -4.88279e-07, -1.15676e-06, -2.52098e-06, 7.30866e-07, -1.96897e-07, 9.70932e-07, -5.88568e-07, 8.35801e-07, 4.67008e-07, -1.00157e-06, 2.06887e-08, 1.72251e-06, -1.32068e-06, 1.53922e-06, -1.553e-06, 4.0762e-08, -1.38548e-06, 1.16667e-06, -1.04609e-06, -2.78621e-07, 4.65584e-07, 3.19038e-06, 6.57353e-07, 2.6429e-06, -7.0296e-07, 1.60122e-06, 3.83234e-06, 1.68292e-06, 9.84341e-07, -1.63085e-06]}
[19-02-20 11:07:31]: {"step":57,"load_imbalance": 6.21409,"skewness": -0.0979171,"loads": [0.00399515, 0.00420527, 0.00404835, 0.00378537, 0.00418827, 0.00409505, 0.00400519, 0.00388542, 0.00419698, 0.0040724, 0.00398596, 0.00420759, 0.00391404, 0.00415357, 0.00396218, 0.00398946, 0.00376127, 0.00390823, 0.00423978, 0.00398588, 0.00391751, 0.00405716, 0.00390055, 0.00405237, 0.00390006, 0.0038085, 0.00385553, 0.00388967, 0.00423636, 0.00412666, 0.0036588, 0.0037467],"slopes":[3.38515e-06, 1.88661e-06, 6.49838e-07, -3.92475e-08, -1.98079e-06, -5.91506e-07, 3.96627e-07, 8.80783e-07, -5.33182e-07, 7.55349e-07, 1.51046e-06, 1.55856e-06, 4.55067e-07, 7.78283e-07, -2.98033e-06, -1.00559e-06, -1.2072e-06, 2.69905e-07, 2.44286e-07, 1.55881e-06, -1.98379e-06, -8.46782e-07, -1.79194e-07, 1.66534e-06, 4.32879e-07, 2.09782e-06, -1.02326e-06, 1.29556e-06, 3.57768e-06, 1.27753e-06, -8.81761e-07, -3.34301e-06]}
[19-02-20 11:07:32]: {"step":58,"load_imbalance": 6.42867,"skewness": -0.00118681,"loads": [0.00392277, 0.00421195, 0.00403851, 0.00378113, 0.00419696, 0.0041112, 0.0040019, 0.00389558, 0.00420684, 0.00408101, 0.00398879, 0.00419229, 0.00391553, 0.00417764, 0.00398755, 0.00402487, 0.00376282, 0.00392965, 0.00423996, 0.00399188, 0.00394788, 0.00407771, 0.00390415, 0.00406953, 0.00390819, 0.00382589, 0.00386483, 0.0038928, 0.0042578, 0.00412341, 0.00370333, 0.00378535],"slopes":[1.90655e-06, 2.06849e-06, 6.57229e-07, 3.00572e-07, -1.12353e-06, -3.51385e-07, 4.97752e-07, 1.34097e-06, 6.21136e-08, 1.14263e-06, 2.11361e-06, 1.94207e-06, 7.32333e-07, 1.56809e-06, -2.27842e-06, -3.14756e-07, -8.80774e-07, 1.54007e-06, 1.07087e-06, 2.00082e-06, -6.9655e-07, 3.09735e-08, -3.01509e-07, 1.73396e-06, 7.38417e-07, 2.6544e-06, -6.23224e-07, 1.24007e-06, 4.42235e-06, 8.24373e-07, 6.45243e-07, -1.92418e-06]}
[19-02-20 11:07:32]: {"step":59,"load_imbalance": 5.63077,"skewness": -0.0832293,"loads": [0.00392382, 0.00421225, 0.00403837, 0.00379044, 0.00415953, 0.00410227, 0.00399665, 0.0038787, 0.00421402, 0.00408413, 0.00397755, 0.00416419, 0.00391511, 0.00415857, 0.00397198, 0.00401391, 0.00376535, 0.00392096, 0.00420391, 0.00396858, 0.00391467, 0.00407705, 0.00389733, 0.00405753, 0.00389254, 0.00382753, 0.00387207, 0.00387823, 0.00420617, 0.00412825, 0.00367313, 0.00377547],"slopes":[1.06111e-06, 2.08736e-06, 6.2493e-07, 8.95615e-07, -2.30635e-06, -6.10304e-07, 2.91741e-07, 7.63591e-07, 7.10087e-07, 1.44356e-06, 1.83576e-06, 7.85994e-07, 8.31421e-07, 1.06058e-06, -2.4998e-06, -4.21677e-07, -5.47884e-07, 1.76801e-06, -1.65602e-07, 1.09199e-06, -1.4722e-06, 4.782e-07, -6.64757e-07, 1.14697e-06, 1.6034e-07, 2.91159e-06, -4.75567e-08, 4.90883e-07, 2.33519e-06, 7.599e-07, 7.59705e-08, -1.51211e-06]}
[19-02-20 11:07:32]: {"step":60,"load_imbalance": 5.89835,"skewness": -0.0648876,"loads": [0.00392333, 0.00420372, 0.00403077, 0.00376885, 0.00418197, 0.00413004, 0.00400678, 0.00388973, 0.0041908, 0.00407822, 0.00397493, 0.00417265, 0.00391552, 0.00417268, 0.00398738, 0.00402105, 0.00377193, 0.00391846, 0.00422199, 0.00398062, 0.00394221, 0.00408581, 0.0039038, 0.00406294, 0.00389888, 0.00381653, 0.00388087, 0.00388406, 0.00423091, 0.00412345, 0.00369755, 0.00377989],"slopes":[5.13699e-07, 1.68999e-06, 2.89951e-07, 3.7417e-07, -2.03713e-06, 3.31805e-07, 5.51247e-07, 8.25339e-07, 1.63719e-07, 1.3343e-06, 1.50395e-06, 4.14095e-07, 8.72263e-07, 1.26976e-06, -1.93921e-06, -1.92727e-07, -8.17089e-08, 1.73528e-06, -1.77225e-07, 9.88483e-07, -8.03862e-07, 1.05485e-06, -5.99913e-07, 9.72327e-07, 6.44224e-08, 2.52491e-06, 6.2496e-07, 2.64248e-07, 1.99289e-06, 5.08896e-07, 6.837e-07, -1.04588e-06]}
[19-02-20 11:07:32]: {"step":61,"load_imbalance": 5.4347,"skewness": -0.131908,"loads": [0.00389084, 0.004204, 0.00403076, 0.00377174, 0.00418278, 0.00412835, 0.00399846, 0.00390323, 0.00419436, 0.00406297, 0.00396174, 0.00418455, 0.00389853, 0.00415752, 0.00398724, 0.00402952, 0.00373898, 0.00390885, 0.00419955, 0.0039685, 0.00392277, 0.00407326, 0.00391318, 0.00407221, 0.00389126, 0.00379685, 0.00387023, 0.00388213, 0.00420022, 0.00411458, 0.00366962, 0.00378497],"slopes":[-9.0522e-07, 1.40345e-06, 7.76708e-08, 1.41886e-07, -1.78027e-06, 8.34562e-07, 4.15818e-07, 1.28058e-06, -5.46154e-08, 7.21593e-07, 8.19195e-07, 5.67946e-07, 3.08078e-07, 8.54465e-07, -1.54112e-06, 2.31232e-07, -8.83531e-07, 1.34168e-06, -9.18225e-07, 4.93951e-07, -1.01444e-06, 9.54915e-07, -2.31521e-07, 1.14046e-06, -2.46701e-07, 1.55932e-06, 6.60118e-07, 5.46973e-08, 7.08325e-07, 4.79682e-08, 1.07826e-07, -5.62199e-07]}
[19-02-20 11:07:32]: {"step":62,"load_imbalance": 6.12516,"skewness": -0.0263137,"loads": [0.00388822, 0.00418925, 0.00399859, 0.00376213, 0.00417625, 0.0040905, 0.00396648, 0.00386106, 0.00417857, 0.00406125, 0.0039443, 0.00417064, 0.00387299, 0.00414751, 0.00396102, 0.00400757, 0.00373348, 0.00387855, 0.00417769, 0.00395056, 0.0039142, 0.00404243, 0.00386565, 0.00405377, 0.00388538, 0.00379759, 0.00382061, 0.00388284, 0.00421261, 0.00410536, 0.00365774, 0.00376832],"slopes":[-1.84614e-06, 7.61655e-07, -9.7721e-07, -2.82716e-07, -1.75464e-06, 4.5338e-08, -5.95083e-07, 3.2532e-07, -6.4144e-07, 2.66885e-07, -1.32912e-07, 2.51056e-07, -7.85006e-07, 2.83108e-07, -1.99585e-06, -1.36119e-07, -1.51951e-06, 1.90249e-07, -1.98241e-06, -3.4377e-07, -1.36255e-06, -1.61651e-08, -1.35148e-06, 6.86583e-07, -6.03425e-07, 9.28895e-07, -7.54448e-07, -5.8267e-08, 2.34681e-07, -5.06506e-07, -5.9658e-07, -7.17977e-07]}
[19-02-20 11:07:32]: {"step":63,"load_imbalance": 5.94533,"skewness": -0.0544176,"loads": [0.0039056, 0.00420478, 0.00403651, 0.00378739, 0.004196, 0.00411916, 0.0039992, 0.00389885, 0.00418987, 0.00410195, 0.00398058, 0.00418722, 0.0039078, 0.00417099, 0.00399361, 0.00404943, 0.00376009, 0.00390908, 0.00422206, 0.00397922, 0.00393997, 0.00406868, 0.00391399, 0.0040664, 0.00391429, 0.00382092, 0.0038576, 0.00390199, 0.0042363, 0.00413911, 0.00369811, 0.0037975],"slopes":[-1.97701e-06, 7.13845e-07, -6.90424e-07, 7.98792e-08, -1.20042e-06, 2.47803e-07, -4.19265e-07, 6.40978e-07, -7.24253e-07, 9.8203e-07, 1.58556e-07, 4.53345e-07, -6.05599e-07, 4.91625e-07, -1.42698e-06, 6.75033e-07, -1.22956e-06, 2.00364e-07, -1.51528e-06, -1.63123e-07, -9.10606e-07, 9.43297e-09, -8.36995e-07, 6.9005e-07, -9.73531e-08, 1.07926e-06, -7.30333e-07, 3.48637e-07, 5.13209e-07, -1.06487e-08, -3.0278e-08, -7.17551e-08]}
[19-02-20 11:07:32]: {"step":64,"load_imbalance": 6.16992,"skewness": 0.00640873,"loads": [0.00388232, 0.00417955, 0.00401844, 0.00376159, 0.00415361, 0.00409697, 0.00396576, 0.00386221, 0.00416799, 0.00403689, 0.00394982, 0.00416911, 0.0039037, 0.00413677, 0.00395422, 0.00400656, 0.00375029, 0.0038801, 0.00421782, 0.00396266, 0.00392034, 0.00405117, 0.00387716, 0.00404915, 0.00387688, 0.00379613, 0.00384111, 0.00387929, 0.00421024, 0.00410676, 0.00367256, 0.00378956],"slopes":[-2.53442e-06, 1.0938e-07, -8.8175e-07, -2.48484e-07, -1.73814e-06, -1.11668e-07, -1.03003e-06, 2.97825e-08, -1.24627e-06, 3.84171e-09, -3.28428e-07, 1.78997e-07, -5.62713e-07, -1.34448e-07, -1.88368e-06, 2.57253e-07, -1.22454e-06, -4.36664e-07, -1.26275e-06, -4.03849e-07, -1.02096e-06, -3.59964e-07, -1.28669e-06, 2.96768e-07, -5.81873e-07, 6.09068e-07, -1.06169e-06, 1.12374e-07, 1.13366e-07, -3.92126e-07, -2.14401e-07, 1.87192e-07]}
[19-02-20 11:07:32]: {"step":65,"load_imbalance": 5.90675,"skewness": -0.102498,"loads": [0.00389793, 0.00419265, 0.00403152, 0.00378827, 0.00418064, 0.00410935, 0.00400268, 0.00390498, 0.00420606, 0.00409407, 0.00396628, 0.0041955, 0.0039076, 0.00417817, 0.00400619, 0.00405654, 0.00375784, 0.00389495, 0.00420135, 0.0039907, 0.00395602, 0.00407502, 0.00390632, 0.00408705, 0.00391273, 0.00382989, 0.0038767, 0.00389396, 0.00423492, 0.00413337, 0.00368783, 0.00380219],"slopes":[-2.5613e-06, -5.06954e-08, -7.39347e-07, 5.4326e-08, -1.54309e-06, -1.13474e-07, -7.05023e-07, 4.48416e-07, -8.33733e-07, 4.53636e-07, -3.33481e-07, 5.04779e-07, -4.45723e-07, 2.50123e-07, -1.14107e-06, 9.45642e-07, -1.04912e-06, -5.74049e-07, -1.38776e-06, -1.13254e-08, -3.77171e-07, -1.38863e-07, -9.98314e-07, 7.64126e-07, -2.00038e-07, 9.36371e-07, -5.70582e-07, 2.35708e-07, 3.20764e-07, -1.24503e-07, -3.71456e-08, 6.08872e-07]}
[19-02-20 11:07:32]: {"step":66,"load_imbalance": 6.52031,"skewness": -0.0428138,"loads": [0.00391723, 0.00418721, 0.00402925, 0.00376754, 0.00419626, 0.00409378, 0.00399534, 0.00387774, 0.00419826, 0.00407321, 0.00396494, 0.00416276, 0.00390106, 0.00413111, 0.00398414, 0.00399737, 0.00376146, 0.00392391, 0.00424557, 0.00396634, 0.00393934, 0.00406423, 0.00390051, 0.0040572, 0.00389591, 0.00379389, 0.00385556, 0.00388099, 0.00421849, 0.00411429, 0.00367536, 0.0037719],"slopes":[-2.19656e-06, -2.57576e-07, -6.66328e-07, -9.79494e-08, -1.10517e-06, -3.85939e-07, -5.93377e-07, 2.56411e-07, -6.66378e-07, 3.95289e-07, -3.54729e-07, 1.5012e-07, -4.70645e-07, -3.09902e-07, -9.86784e-07, 3.73935e-07, -8.44145e-07, -1.52277e-07, -6.75301e-07, -1.63173e-07, -2.11435e-07, -1.70514e-07, -8.80477e-07, 5.54977e-07, -2.23673e-07, 5.18062e-07, -5.86828e-07, 9.06348e-08, 1.72312e-07, -2.69356e-07, -1.30785e-07, 3.62565e-07]}
[19-02-20 11:07:32]: {"step":67,"load_imbalance": 5.84312,"skewness": -0.0440049,"loads": [0.00391893, 0.00421257, 0.00403272, 0.00377375, 0.00418162, 0.00411774, 0.00399838, 0.0038884, 0.00419531, 0.00409864, 0.00396832, 0.00420106, 0.00391224, 0.00418776, 0.00398241, 0.00403772, 0.00377107, 0.00391184, 0.00419985, 0.00397818, 0.00393922, 0.00408393, 0.00391854, 0.00407483, 0.00390924, 0.00382328, 0.00386492, 0.00389982, 0.00423159, 0.00412619, 0.00370166, 0.00379374],"slopes":[-1.87402e-06, -1.06122e-09, -5.48734e-07, -1.07368e-07, -1.00528e-06, -1.9648e-07, -4.56074e-07, 2.83338e-07, -5.82628e-07, 7.48857e-07, -3.11001e-07, 4.98628e-07, -3.04466e-07, 1.88561e-07, -8.88047e-07, 5.95871e-07, -5.32341e-07, -3.86107e-08, -8.76496e-07, -8.22391e-08, -9.12663e-08, 1.20653e-07, -4.975e-07, 6.74853e-07, -2.65116e-08, 6.74546e-07, -4.41382e-07, 2.82647e-07, 2.70262e-07, -1.80842e-07, 2.19518e-07, 5.25429e-07]}
[19-02-20 11:07:32]: {"step":68,"load_imbalance": 5.9719,"skewness": -0.151955,"loads": [0.00398056, 0.00418489, 0.00403216, 0.00377006, 0.00420202, 0.00410623, 0.00399694, 0.0038997, 0.00418304, 0.00406763, 0.00397832, 0.00415039, 0.00391704, 0.0041641, 0.00399101, 0.00401728, 0.00377297, 0.0039168, 0.0042296, 0.00393755, 0.0039367, 0.00408212, 0.00393331, 0.0040678, 0.00390025, 0.00378351, 0.00386127, 0.00388186, 0.00421684, 0.00411594, 0.00367679, 0.00376535],"slopes":[-7.31705e-07, -2.09603e-07, -4.63163e-07, -1.6539e-07, -6.26781e-07, -2.20125e-07, -3.70026e-07, 4.6026e-07, -6.88642e-07, 5.52768e-07, -1.31788e-07, 2.15013e-08, -1.10398e-07, 2.1109e-07, -6.80582e-07, 4.57165e-07, -2.70449e-07, 1.15622e-07, -5.85551e-07, -6.02605e-07, -3.84731e-08, 3.05121e-07, -3.83033e-10, 6.52148e-07, -1.09028e-08, 2.10773e-07, -3.81264e-07, 1.61998e-07, 1.27005e-07, -2.60186e-07, 1.16277e-07, 2.31004e-07]}
[19-02-20 11:07:32]: {"step":69,"load_imbalance": 6.42463,"skewness": 0.0114958,"loads": [0.00387458, 0.00417573, 0.00399742, 0.00374807, 0.00415833, 0.0040879, 0.00396954, 0.00387721, 0.00417363, 0.00405146, 0.00395526, 0.00416068, 0.00388876, 0.00415047, 0.00396325, 0.00400697, 0.00374123, 0.00388141, 0.00420799, 0.00394727, 0.0039089, 0.00404829, 0.00388178, 0.00404847, 0.0038608, 0.00378897, 0.00385035, 0.00384975, 0.00422443, 0.00410435, 0.00367328, 0.00376459],"slopes":[-1.54578e-06, -8.92746e-07, -1.03176e-06, -6.16536e-07, -9.38269e-07, -6.38468e-07, -7.67695e-07, 4.59552e-07, -1.00715e-06, -8.83545e-08, -4.67142e-07, -2.77471e-07, -4.70506e-07, -1.31082e-07, -5.93415e-07, 2.67726e-07, -3.65905e-07, -3.55803e-07, -5.22737e-07, -1.02432e-06, -2.33404e-07, -1.0929e-08, -1.64902e-07, 2.96445e-07, -7.29082e-07, -2.76949e-07, -6.53413e-07, -6.14984e-07, 4.44637e-08, -6.65568e-07, -6.75478e-08, 1.76218e-07]}
[19-02-20 11:07:32]: {"step":70,"load_imbalance": 5.71078,"skewness": -0.0269927,"loads": [0.00394272, 0.0042371, 0.00405919, 0.00380584, 0.00421137, 0.00413895, 0.00399063, 0.00389651, 0.00422639, 0.00408558, 0.003973, 0.0041962, 0.0039091, 0.00418734, 0.0040141, 0.0040466, 0.00376637, 0.00391567, 0.00421665, 0.00399221, 0.00394689, 0.00409985, 0.00391496, 0.00408064, 0.00393198, 0.00382662, 0.0038741, 0.00390117, 0.00422652, 0.00412617, 0.00370914, 0.00381292],"slopes":[-1.11716e-06, -2.65448e-07, -3.9927e-07, 5.82157e-08, -3.25616e-07, -2.04767e-07, -8.57783e-07, 1.93884e-07, -5.13235e-07, 2.86947e-07, -4.07622e-07, -1.81006e-07, -3.23147e-07, -8.69887e-08, -3.92036e-07, 2.51723e-07, -9.56699e-08, -4.25954e-07, -6.06758e-07, -8.39608e-07, -1.6517e-07, 3.35565e-07, 2.52777e-08, 3.48304e-07, -3.28377e-07, -3.37299e-07, -3.08275e-07, -3.05273e-07, -1.39123e-07, -6.80279e-07, 2.65104e-07, 3.42251e-07]}
[19-02-20 11:07:32]: {"step":71,"load_imbalance": 5.91994,"skewness": -0.0728165,"loads": [0.00389712, 0.00417784, 0.00401763, 0.00376371, 0.00418973, 0.0040968, 0.00399376, 0.0038746, 0.00419257, 0.00405419, 0.00395005, 0.00416335, 0.00390214, 0.00415599, 0.00398248, 0.00401793, 0.0037437, 0.00389792, 0.0042045, 0.00394067, 0.00392351, 0.0040631, 0.00390524, 0.0040437, 0.00389811, 0.00379331, 0.00385261, 0.00386991, 0.00421393, 0.00411242, 0.00367532, 0.00374137],"slopes":[-6.31541e-07, -4.47006e-07, -4.25321e-07, 7.14321e-08, -1.5262e-07, -5.20881e-07, -6.59815e-07, -3.41281e-08, -4.32527e-07, 4.14722e-08, -5.37813e-07, -1.47624e-07, -2.56685e-07, -5.24282e-08, -1.27326e-07, 2.76516e-07, -2.93092e-07, -4.63652e-07, -3.80623e-07, -1.08278e-06, -2.93804e-07, 3.95986e-07, -5.7269e-08, -2.09668e-07, -9.67627e-08, -3.69e-07, -4.14589e-07, -4.15927e-07, -4.12198e-07, -5.90235e-07, 2.37887e-07, 4.28195e-08]}
[19-02-20 11:07:32]: {"step":72,"load_imbalance": 5.997,"skewness": -0.035859,"loads": [0.00393608, 0.0042162, 0.00404811, 0.00376857, 0.00419174, 0.00411005, 0.00399088, 0.00390413, 0.00420366, 0.0040849, 0.00396216, 0.00418884, 0.00390537, 0.00417745, 0.00398905, 0.0040316, 0.00376747, 0.00392393, 0.00421795, 0.00398527, 0.00393906, 0.00407635, 0.00391799, 0.00407072, 0.00391612, 0.00382925, 0.00388897, 0.00388668, 0.00424056, 0.0041432, 0.00370123, 0.00380701],"slopes":[-5.49508e-07, -4.51791e-07, -9.51311e-08, -2.095e-07, 2.25467e-07, -1.521e-07, -6.30728e-07, 3.69385e-07, -1.29263e-07, 5.36942e-08, -7.24324e-07, 1.57316e-08, -2.80287e-07, 1.5748e-07, 1.57106e-07, 5.69789e-07, -1.73516e-07, -3.5398e-08, -3.69414e-07, -8.7725e-07, 1.78631e-07, 2.66532e-07, 1.26087e-07, -1.22048e-07, 1.99145e-07, -1.98648e-07, 2.04441e-07, -4.36133e-07, -2.97678e-07, -4.10709e-07, 5.19829e-07, 5.61408e-07]}
[19-02-20 11:07:32]: {"step":73,"load_imbalance": 5.59104,"skewness": -0.0946201,"loads": [0.00390336, 0.0041969, 0.00401748, 0.00376199, 0.00417617, 0.00411973, 0.00399122, 0.00388827, 0.00419101, 0.00405068, 0.00394864, 0.00417755, 0.00389925, 0.00415418, 0.00399041, 0.00401965, 0.00373093, 0.00389448, 0.00418029, 0.00395702, 0.00392543, 0.0040785, 0.00390612, 0.0040565, 0.00388929, 0.003796, 0.00384143, 0.00389529, 0.00420507, 0.00412915, 0.00368503, 0.00378016],"slopes":[-9.01595e-07, -3.7303e-07, -2.21225e-07, -5.08155e-07, 2.66327e-07, 1.24694e-07, -4.38232e-07, 3.01659e-07, -1.43452e-08, -2.58899e-07, -1.01496e-06, -8.50417e-08, -3.87162e-07, 1.53643e-07, 5.3261e-07, 6.76065e-07, -3.9954e-07, -1.13754e-07, -1.18447e-06, -1.02777e-06, 2.30001e-07, 5.8884e-07, 1.95173e-07, -7.29786e-08, 1.87187e-07, -2.63669e-07, 3.60285e-08, -2.46283e-07, -6.58992e-07, -1.15771e-07, 6.81271e-07, 8.72508e-07]}
[19-02-20 11:07:32]: {"step":74,"load_imbalance": 5.45064,"skewness": -0.148714,"loads": [0.00391465, 0.00420024, 0.00403846, 0.00375123, 0.00418555, 0.00410047, 0.00401371, 0.00390418, 0.00418921, 0.00405989, 0.0039733, 0.00416503, 0.0039118, 0.00415403, 0.00396642, 0.0040039, 0.00375345, 0.00390336, 0.00419775, 0.0039403, 0.00393353, 0.00405782, 0.00392156, 0.00404481, 0.0038826, 0.00379775, 0.00385857, 0.00389024, 0.00418989, 0.00412357, 0.00366854, 0.00376441],"slopes":[-6.8696e-07, -2.72229e-07, -2.62199e-07, -7.73941e-07, 5.96488e-07, 8.13153e-08, -7.03579e-08, 4.33285e-07, -1.5191e-07, -7.04763e-07, -8.41906e-07, -2.43371e-07, -2.71126e-07, 2.97764e-07, 2.23897e-07, 2.79321e-07, -4.64745e-07, -1.73885e-07, -1.08228e-06, -1.20368e-06, 1.69637e-07, 4.09e-07, 7.7268e-07, -2.14057e-07, -7.8069e-08, -7.22655e-07, -4.27988e-09, -3.46583e-07, -1.33786e-06, -9.81334e-08, 2.23455e-07, 3.81665e-07]}
[19-02-20 11:07:32]: {"step":75,"load_imbalance": 5.64087,"skewness": -0.0948391,"loads": [0.00391836, 0.00419653, 0.00403653, 0.00377186, 0.00419752, 0.00411806, 0.00400789, 0.00389965, 0.004208, 0.00407225, 0.00397851, 0.00418198, 0.00391339, 0.0041964, 0.00398865, 0.00403476, 0.00375237, 0.00391093, 0.00421889, 0.00396175, 0.00392512, 0.00408323, 0.00389915, 0.00407294, 0.0039019, 0.00381564, 0.00386773, 0.00388312, 0.00422041, 0.00415328, 0.00367324, 0.00378184],"slopes":[-5.68644e-07, -3.62253e-07, -3.13214e-07, -7.76113e-07, 4.91464e-07, -3.23428e-08, -1.18492e-07, 5.14728e-07, -3.14829e-09, -6.85957e-07, -6.89769e-07, -5.31592e-07, -1.56917e-07, 5.90535e-07, 4.05762e-07, 2.11567e-07, -4.55715e-07, -3.86013e-07, -8.53372e-07, -1.61146e-06, 1.06911e-07, 3.30243e-07, 5.24738e-07, -3.8531e-07, -6.84571e-08, -7.92452e-07, 1.09737e-07, -2.89048e-07, -1.1091e-06, 4.25582e-07, -1.0309e-08, 2.29851e-07]}
